date,home_team,away_team,home_score,away_score,tournament,home_elo_pre,away_elo_pre,home_elo_post,away_elo_post
2017-01-19,Senegal,Zimbabwe,2,0,African Cup of Nations,1776.63,1576.69,1781.16,1572.16
2017-01-20,Ivory Coast,DR Congo,2,2,African Cup of Nations,1737.2,1620.85,1728.9,1629.14
2017-01-20,Morocco,Togo,3,1,African Cup of Nations,1595.19,1523.54,1603.33,1515.41
2017-01-20,Nicaragua,Belize,3,1,UNCAF Cup,1436.37,1395.61,1445.61,1386.37
2017-01-21,Egypt,Uganda,1,0,African Cup of Nations,1701.76,1552.98,1707.54,1547.2
2017-01-21,Ghana,Mali,1,0,African Cup of Nations,1656.17,1575.46,1664.0,1567.62
2017-01-22,Belize,Honduras,0,1,UNCAF Cup,1386.37,1621.7,1376.94,1631.13
2017-01-22,El Salvador,Nicaragua,1,0,UNCAF Cup,1462.67,1445.61,1472.8,1435.48
2017-01-22,Bermuda,Canada,2,4,Friendly,1479.98,1540.72,1463.29,1557.4
2017-01-22,Panama,Costa Rica,1,0,UNCAF Cup,1678.53,1776.45,1693.44,1761.54
2017-01-22,Guinea-Bissau,Burkina Faso,0,2,African Cup of Nations,1445.18,1563.71,1430.98,1577.91
2017-01-22,Gabon,Cameroon,0,0,African Cup of Nations,1502.36,1686.87,1505.94,1683.29
2017-01-23,Senegal,Algeria,2,2,African Cup of Nations,1781.16,1655.98,1772.61,1664.54
2017-01-23,Uzbekistan,Georgia,2,2,Friendly,1689.63,1456.14,1678.47,1467.3
2017-01-23,Zimbabwe,Tunisia,2,4,African Cup of Nations,1572.16,1675.02,1557.28,1689.89
2017-01-24,Morocco,Ivory Coast,1,0,African Cup of Nations,1603.33,1728.9,1619.43,1712.8
2017-01-24,Togo,DR Congo,1,3,African Cup of Nations,1515.41,1629.14,1501.0,1643.55
2017-01-25,Jordan,Georgia,1,0,Friendly,1555.02,1467.3,1562.62,1459.7
2017-01-25,Uganda,Mali,1,1,African Cup of Nations,1547.2,1567.62,1543.82,1571.0
2017-01-25,Egypt,Ghana,1,0,African Cup of Nations,1707.54,1664.0,1716.68,1654.87
2017-01-26,Brazil,Colombia,1,0,Friendly,1959.1,1831.07,1965.46,1824.71
2017-01-28,Burkina Faso,Tunisia,2,0,African Cup of Nations,1577.91,1689.89,1593.42,1674.38
2017-01-28,Senegal,Cameroon,0,0,African Cup of Nations,1772.61,1683.29,1765.16,1690.74
2017-01-29,DR Congo,Ghana,1,2,African Cup of Nations,1643.55,1654.87,1624.8,1673.62
2017-01-29,Egypt,Morocco,1,0,African Cup of Nations,1716.68,1619.43,1723.97,1612.13
2017-01-29,United States,Serbia,0,0,Friendly,1711.58,1642.85,1704.81,1649.61
2017-02-01,Burkina Faso,Egypt,1,1,African Cup of Nations,1593.42,1723.97,1594.74,1722.66
2017-02-02,Cameroon,Ghana,2,0,African Cup of Nations,1690.74,1673.62,1700.87,1663.49
2017-02-04,Burkina Faso,Ghana,1,0,African Cup of Nations,1594.74,1663.49,1608.39,1649.84
2017-02-05,Egypt,Cameroon,1,2,African Cup of Nations,1722.66,1700.87,1702.6,1720.92
2017-02-08,Mexico,Iceland,1,0,Friendly,1815.81,1640.11,1820.91,1635.01
2017-02-22,Ecuador,Honduras,3,1,Friendly,1751.31,1631.13,1757.9,1624.54
2017-03-09,Qatar,Azerbaijan,1,2,Friendly,1622.19,1402.35,1596.3,1428.24
2017-03-10,Trinidad and Tobago,Barbados,2,0,Friendly,1507.56,1385.87,1514.1,1379.33
2017-03-11,Burundi,Djibouti,7,0,Friendly,1445.22,1129.5,1447.73,1126.99
2017-03-12,Raetia,Tamil Eelam,0,5,Friendly,1423.88,1510.43,1408.3,1526.01
2017-03-13,Burundi,Djibouti,1,0,Friendly,1447.73,1126.99,1450.18,1124.54
2017-03-16,Honduras,Nicaragua,2,0,Friendly,1624.54,1435.48,1629.32,1430.7
2017-03-18,Iran,Iraq,0,1,Friendly,1789.84,1525.18,1763.11,1551.9
2017-03-19,San Marino,Moldova,0,2,Friendly,1052.11,1332.27,1044.26,1340.12
2017-03-21,Indonesia,Myanmar,1,3,Friendly,1469.9,1343.5,1446.31,1367.09
2017-03-22,Germany,England,1,0,Friendly,1839.12,1829.66,1849.55,1819.24
2017-03-22,Cambodia,India,2,3,Friendly,1233.34,1408.45,1221.53,1420.26
2017-03-22,Curaçao,El Salvador,1,1,Friendly,1436.61,1472.8,1433.89,1475.52
2017-03-22,Cyprus,Kazakhstan,3,1,Friendly,1358.78,1424.72,1372.31,1411.19
2017-03-22,Czech Republic,Lithuania,3,0,Friendly,1607.55,1421.5,1612.4,1416.65
2017-03-22,Philippines,Malaysia,0,0,Friendly,1434.11,1384.02,1428.01,1390.13
2017-03-22,São Tomé and Príncipe,Madagascar,0,1,African Cup of Nations qualification,1394.46,1400.31,1375.49,1419.27
2017-03-22,Scotland,Canada,1,1,Friendly,1638.77,1557.4,1631.58,1564.59
2017-03-22,Vietnam,Taiwan,1,1,Friendly,1506.37,1293.64,1495.62,1304.38
2017-03-22,Yemen,Palestine,0,1,Friendly,1343.54,1522.22,1331.88,1533.88
2017-03-22,Djibouti,South Sudan,2,0,African Cup of Nations qualification,1124.54,1363.34,1145.24,1342.64
2017-03-23,Jordan,Hong Kong,4,0,Friendly,1562.62,1451.11,1569.47,1444.26
2017-03-23,Nigeria,Senegal,1,1,Friendly,1672.26,1765.16,1671.95,1765.47
2017-03-23,Afghanistan,Singapore,2,1,Friendly,1410.44,1364.69,1419.5,1355.64
2017-03-23,Argentina,Chile,1,0,FIFA World Cup qualification,1901.42,1871.67,1911.07,1862.03
2017-03-23,China PR,South Korea,1,0,FIFA World Cup qualification,1562.66,1785.53,1582.75,1765.43
2017-03-23,Colombia,Bolivia,1,0,FIFA World Cup qualification,1824.71,1518.67,1827.35,1516.03
2017-03-23,Iraq,Australia,1,1,FIFA World Cup qualification,1551.9,1693.6,1553.69,1691.81
2017-03-23,Kenya,Uganda,1,1,Friendly,1514.57,1543.82,1511.56,1546.83
2017-03-23,Uruguay,Brazil,1,4,FIFA World Cup qualification,1828.55,1965.46,1815.14,1978.87
2017-03-23,Papua New Guinea,Tahiti,1,3,FIFA World Cup qualification,1442.56,1501.83,1425.81,1518.58
2017-03-23,Qatar,Iran,0,1,FIFA World Cup qualification,1596.3,1763.11,1584.14,1775.26
2017-03-23,Syria,Uzbekistan,1,0,FIFA World Cup qualification,1623.16,1678.47,1636.24,1665.39
2017-03-23,Thailand,Saudi Arabia,0,3,FIFA World Cup qualification,1559.2,1640.24,1543.38,1656.06
2017-03-23,United Arab Emirates,Japan,0,2,FIFA World Cup qualification,1636.0,1749.86,1621.6,1764.27
2017-03-23,Venezuela,Peru,2,2,FIFA World Cup qualification,1624.14,1759.48,1625.66,1757.96
2017-03-23,Paraguay,Ecuador,2,1,FIFA World Cup qualification,1671.89,1757.9,1686.28,1743.5
2017-03-23,Bahrain,Tajikistan,1,1,Friendly,1539.04,1473.78,1532.4,1480.42
2017-03-24,Republic of Ireland,Wales,0,0,FIFA World Cup qualification,1704.83,1597.76,1696.81,1605.77
2017-03-24,Guinea,Gabon,2,2,Friendly,1617.04,1505.94,1608.91,1514.08
2017-03-24,Georgia,Serbia,1,3,FIFA World Cup qualification,1459.7,1649.61,1448.5,1660.82
2017-03-24,Libya,Togo,0,0,Friendly,1542.38,1501.0,1536.59,1506.79
2017-03-24,Comoros,Mauritius,2,0,African Cup of Nations qualification,1301.4,1318.13,1312.87,1306.66
2017-03-24,Austria,Moldova,2,0,FIFA World Cup qualification,1586.0,1340.12,1589.6,1336.52
2017-03-24,Italy,Albania,2,0,FIFA World Cup qualification,1765.2,1531.71,1769.04,1527.88
2017-03-24,Croatia,Ukraine,1,0,FIFA World Cup qualification,1790.71,1709.42,1798.53,1701.61
2017-03-24,Mauritania,Benin,1,0,Friendly,1460.87,1493.55,1473.0,1481.42
2017-03-24,Kosovo,Iceland,1,2,FIFA World Cup qualification,1498.8,1635.01,1485.35,1648.45
2017-03-24,Trinidad and Tobago,Panama,1,0,FIFA World Cup qualification,1514.1,1693.44,1532.47,1675.08
2017-03-24,Mexico,Costa Rica,2,0,FIFA World Cup qualification,1820.91,1761.54,1829.47,1752.98
2017-03-24,Turkey,Finland,2,0,FIFA World Cup qualification,1704.74,1516.4,1709.53,1511.61
2017-03-24,Tunisia,Cameroon,0,1,Friendly,1674.38,1720.92,1657.09,1738.21
2017-03-24,United States,Honduras,6,0,FIFA World Cup qualification,1704.81,1629.32,1712.82,1621.31
2017-03-24,Spain,Israel,4,1,FIFA World Cup qualification,1880.56,1542.74,1882.79,1540.51
2017-03-24,Russia,Ivory Coast,0,2,Friendly,1643.09,1712.8,1626.79,1729.1
2017-03-24,Morocco,Burkina Faso,2,0,Friendly,1612.13,1608.39,1622.78,1597.74
2017-03-24,Liechtenstein,North Macedonia,0,3,FIFA World Cup qualification,1183.37,1387.1,1172.72,1397.75
2017-03-25,South Africa,Guinea-Bissau,3,1,Friendly,1645.64,1430.98,1649.85,1426.77
2017-03-25,Mozambique,Angola,2,0,Friendly,1464.76,1418.38,1473.79,1409.35
2017-03-25,Andorra,Faroe Islands,0,0,FIFA World Cup qualification,1053.26,1289.62,1058.86,1284.02
2017-03-25,Belgium,Greece,1,1,FIFA World Cup qualification,1785.07,1616.49,1775.34,1626.22
2017-03-25,Bosnia and Herzegovina,Gibraltar,5,0,FIFA World Cup qualification,1677.39,1368.69,1680.0,1366.08
2017-03-25,Cyprus,Estonia,0,0,FIFA World Cup qualification,1372.31,1475.93,1372.47,1475.78
2017-03-25,Luxembourg,France,1,3,FIFA World Cup qualification,1263.03,1860.39,1261.41,1862.02
2017-03-25,Switzerland,Latvia,1,0,FIFA World Cup qualification,1726.29,1424.09,1728.99,1421.39
2017-03-25,Portugal,Hungary,3,0,FIFA World Cup qualification,1799.09,1606.66,1803.78,1601.96
2017-03-25,Sweden,Belarus,4,0,FIFA World Cup qualification,1641.86,1577.94,1650.26,1569.53
2017-03-25,Tanzania,Botswana,2,0,Friendly,1427.34,1438.41,1438.59,1427.17
2017-03-25,Alderney,Jersey,1,2,Muratti Vase,1247.43,1691.68,1243.79,1695.32
2017-03-25,Fiji,New Zealand,0,2,FIFA World Cup qualification,1543.02,1655.86,1528.58,1670.3
2017-03-25,Bulgaria,Netherlands,2,0,FIFA World Cup qualification,1546.2,1739.97,1565.15,1721.02
2017-03-26,England,Lithuania,2,0,FIFA World Cup qualification,1819.24,1416.65,1820.81,1415.08
2017-03-26,Barbados,Martinique,2,1,Friendly,1379.33,1601.27,1399.38,1581.21
2017-03-26,Armenia,Kazakhstan,2,0,FIFA World Cup qualification,1440.89,1411.19,1450.53,1401.54
2017-03-26,Kenya,DR Congo,2,1,Friendly,1511.56,1624.8,1527.13,1609.23
2017-03-26,Malta,Slovakia,1,3,FIFA World Cup qualification,1233.97,1672.23,1230.22,1675.97
2017-03-26,Madagascar,São Tomé and Príncipe,3,2,African Cup of Nations qualification,1419.27,1375.49,1428.4,1366.37
2017-03-26,Scotland,Slovenia,1,0,FIFA World Cup qualification,1631.58,1561.79,1639.78,1553.59
2017-03-26,Montenegro,Poland,1,2,FIFA World Cup qualification,1526.91,1721.31,1515.89,1732.33
2017-03-26,San Marino,Czech Republic,0,6,FIFA World Cup qualification,1044.26,1612.4,1042.36,1614.3
2017-03-26,Zimbabwe,Zambia,0,0,Friendly,1557.28,1539.38,1552.38,1544.28
2017-03-26,Romania,Denmark,0,0,FIFA World Cup qualification,1604.43,1619.88,1600.85,1623.46
2017-03-26,Northern Ireland,Norway,2,0,FIFA World Cup qualification,1543.41,1512.75,1553.02,1503.14
2017-03-26,Azerbaijan,Germany,1,4,FIFA World Cup qualification,1428.24,1849.55,1424.17,1853.62
2017-03-27,Central African Republic,Gambia,1,2,Friendly,1421.71,1405.23,1401.86,1425.08
2017-03-27,Ivory Coast,Senegal,1,1,Friendly,1729.1,1765.47,1726.39,1768.18
2017-03-27,Mauritania,Congo,2,1,Friendly,1473.0,1512.12,1485.4,1499.72
2017-03-27,Turkey,Moldova,3,1,Friendly,1709.53,1336.52,1711.38,1334.67
2017-03-28,Egypt,Togo,3,0,Friendly,1702.6,1506.79,1707.23,1502.16
2017-03-28,Australia,United Arab Emirates,2,0,FIFA World Cup qualification,1691.81,1621.6,1700.0,1613.41
2017-03-28,Austria,Finland,1,1,Friendly,1589.6,1511.61,1582.53,1518.68
2017-03-28,Bahrain,Singapore,0,0,AFC Asian Cup qualification,1532.4,1355.64,1522.47,1365.57
2017-03-28,Brazil,Paraguay,3,0,FIFA World Cup qualification,1978.87,1686.28,1981.71,1683.45
2017-03-28,Cameroon,Guinea,1,2,Friendly,1738.21,1608.91,1714.54,1632.58
2017-03-28,Lebanon,Hong Kong,2,0,AFC Asian Cup qualification,1476.54,1444.26,1486.09,1434.71
2017-03-28,Ecuador,Colombia,0,2,FIFA World Cup qualification,1743.5,1827.35,1727.8,1843.05
2017-03-28,Albania,Bosnia and Herzegovina,1,2,Friendly,1527.88,1680.0,1515.11,1692.76
2017-03-28,Chile,Venezuela,3,1,FIFA World Cup qualification,1862.03,1625.66,1865.81,1621.88
2017-03-28,Panama,United States,1,1,FIFA World Cup qualification,1675.08,1712.82,1672.42,1715.48
2017-03-28,Georgia,Latvia,5,0,Friendly,1448.5,1421.39,1458.24,1411.65
2017-03-28,Guyana,Martinique,0,0,Friendly,1475.95,1581.21,1476.18,1580.98
2017-03-28,Honduras,Costa Rica,1,1,FIFA World Cup qualification,1621.31,1752.98,1622.68,1751.62
2017-03-28,Iran,China PR,1,0,FIFA World Cup qualification,1775.26,1582.75,1779.96,1578.05
2017-03-28,Republic of Ireland,Iceland,0,1,Friendly,1696.81,1648.45,1675.77,1669.5
2017-03-28,Japan,Thailand,4,0,FIFA World Cup qualification,1764.27,1543.38,1768.35,1539.3
2017-03-28,Jordan,Cambodia,7,0,AFC Asian Cup qualification,1569.47,1221.53,1571.59,1219.42
2017-03-28,South Korea,Syria,1,0,FIFA World Cup qualification,1765.43,1636.24,1771.76,1629.91
2017-03-28,Estonia,Croatia,3,0,Friendly,1475.78,1798.53,1499.26,1775.04
2017-03-28,Afghanistan,Vietnam,1,1,AFC Asian Cup qualification,1419.5,1495.62,1418.47,1496.65
2017-03-28,France,Spain,0,2,Friendly,1862.02,1882.79,1843.65,1901.15
2017-03-28,Kyrgyzstan,Macau,1,0,AFC Asian Cup qualification,1417.01,1239.49,1422.06,1234.44
2017-03-28,New Zealand,Fiji,2,0,FIFA World Cup qualification,1670.3,1528.58,1676.28,1522.6
2017-03-28,Luxembourg,Cape Verde,0,2,Friendly,1261.41,1545.18,1253.68,1552.91
2017-03-28,Peru,Uruguay,2,1,FIFA World Cup qualification,1757.96,1815.14,1771.12,1801.97
2017-03-28,Mauritius,Comoros,1,1,African Cup of Nations qualification,1306.66,1312.87,1302.7,1316.82
2017-03-28,Morocco,Tunisia,1,0,Friendly,1622.78,1657.09,1634.98,1644.89
2017-03-28,Mozambique,Lesotho,1,0,Friendly,1473.79,1350.68,1480.29,1344.18
2017-03-28,Netherlands,Italy,1,2,Friendly,1721.02,1769.04,1703.79,1786.27
2017-03-28,Oman,Bhutan,14,0,AFC Asian Cup qualification,1557.13,1141.92,1558.6,1140.45
2017-03-28,Maldives,Palestine,0,3,AFC Asian Cup qualification,1284.76,1533.88,1275.83,1542.81
2017-03-28,Bolivia,Argentina,2,0,FIFA World Cup qualification,1516.03,1911.07,1541.39,1885.71
2017-03-28,Myanmar,India,0,1,AFC Asian Cup qualification,1367.09,1420.26,1350.08,1437.27
2017-03-28,Russia,Belgium,3,3,Friendly,1626.79,1775.34,1628.87,1773.25
2017-03-28,Philippines,Nepal,4,1,AFC Asian Cup qualification,1428.01,1283.55,1433.91,1277.65
2017-03-28,South Africa,Angola,0,0,Friendly,1649.85,1409.35,1638.56,1420.65
2017-03-28,South Sudan,Djibouti,6,0,African Cup of Nations qualification,1342.64,1145.24,1347.23,1140.65
2017-03-28,Tanzania,Burundi,2,1,Friendly,1438.59,1450.18,1449.85,1438.91
2017-03-28,Trinidad and Tobago,Mexico,0,1,FIFA World Cup qualification,1532.47,1829.47,1525.17,1836.78
2017-03-28,Uzbekistan,Qatar,1,0,FIFA World Cup qualification,1665.39,1584.14,1673.2,1576.33
2017-03-28,Yemen,Tajikistan,2,1,AFC Asian Cup qualification,1331.88,1480.42,1348.96,1463.34
2017-03-28,Tahiti,Papua New Guinea,1,2,FIFA World Cup qualification,1518.58,1425.81,1496.02,1448.37
2017-03-28,North Macedonia,Belarus,3,0,Friendly,1397.75,1569.53,1415.8,1551.47
2017-03-28,Portugal,Sweden,2,3,Friendly,1803.78,1650.26,1779.44,1674.61
2017-03-28,Saudi Arabia,Iraq,1,0,FIFA World Cup qualification,1656.06,1553.69,1663.19,1546.56
2017-04-23,Jersey,Panjab,0,2,Friendly,1695.32,1546.74,1671.1,1570.95
2017-04-26,Martinique,Guadeloupe,4,1,Friendly,1580.98,1519.9,1589.49,1511.39
2017-04-29,Vatican City,Monaco,0,0,Friendly,1447.75,1484.56,1445.05,1487.26
2017-05-04,Burkina Faso,Benin,1,1,Friendly,1597.74,1481.42,1589.45,1489.72
2017-05-07,Saint Kitts and Nevis,Barbados,2,1,Friendly,1489.37,1399.38,1496.9,1391.86
2017-05-11,Senegal,Mauritania,2,0,Friendly,1768.18,1485.4,1771.17,1482.41
2017-05-13,Egypt,Libya,1,0,Friendly,1707.23,1536.59,1712.44,1531.37
2017-05-13,Guernsey,Jersey,2,1,Muratti Vase,1733.79,1671.1,1742.24,1662.66
2017-05-17,Guadeloupe,Dominica,2,2,Friendly,1511.39,1300.49,1500.69,1311.2
2017-05-21,Benin,Burkina Faso,2,2,Friendly,1489.72,1589.45,1489.71,1589.46
2017-05-25,Fiji,Solomon Islands,1,1,Friendly,1522.6,1457.85,1515.98,1464.48
2017-05-25,Ghana,Benin,1,1,Friendly,1649.84,1489.71,1640.32,1499.22
2017-05-26,Corsica,Nigeria,1,1,Friendly,1531.73,1671.95,1533.46,1670.23
2017-05-28,El Salvador,Honduras,2,2,Friendly,1475.52,1622.68,1477.54,1620.65
2017-05-28,Fiji,Solomon Islands,1,0,Friendly,1515.98,1464.48,1524.82,1455.63
2017-05-28,Mexico,Croatia,1,2,Friendly,1836.78,1775.04,1815.26,1796.56
2017-05-31,Italy,San Marino,8,0,Friendly,1786.27,1042.36,1786.5,1042.13
2017-05-31,Ivory Coast,Benin,1,1,Friendly,1726.39,1499.22,1715.35,1510.26
2017-05-31,Morocco,Netherlands,1,2,Friendly,1634.98,1703.79,1618.64,1720.13
2017-06-01,Iraq,Jordan,1,0,Friendly,1546.56,1571.59,1558.37,1559.77
2017-06-01,Mexico,Republic of Ireland,3,1,Friendly,1815.26,1675.77,1821.29,1669.73
2017-06-01,Nigeria,Togo,3,0,Friendly,1670.23,1502.16,1675.51,1496.88
2017-06-01,Switzerland,Belarus,1,0,Friendly,1728.99,1551.47,1734.04,1546.42
2017-06-02,Chile,Burkina Faso,3,0,Friendly,1865.81,1589.46,1868.89,1586.38
2017-06-02,France,Paraguay,5,0,Friendly,1843.65,1683.45,1849.14,1677.97
2017-06-02,Nicaragua,Bolivia,0,1,Friendly,1430.7,1541.39,1416.16,1555.93
2017-06-02,Northern Ireland,New Zealand,1,0,Friendly,1553.02,1676.28,1569.03,1660.28
2017-06-02,Oman,Syria,1,1,Friendly,1558.6,1629.91,1557.36,1631.15
2017-06-03,Ethiopia,Uganda,0,0,Friendly,1439.03,1546.83,1439.36,1546.49
2017-06-03,Portugal,Cyprus,4,0,Friendly,1779.44,1372.47,1780.98,1370.93
2017-06-03,United States,Venezuela,1,1,Friendly,1715.48,1621.88,1707.89,1629.47
2017-06-04,Republic of Ireland,Uruguay,3,1,Friendly,1669.73,1801.97,1686.12,1785.59
2017-06-04,Armenia,Saint Kitts and Nevis,5,0,Friendly,1450.53,1496.9,1463.24,1484.2
2017-06-04,Gabon,Zambia,0,0,Friendly,1514.08,1544.28,1511.1,1547.26
2017-06-04,Northern Cyprus,Kárpátalja,1,0,CONIFA European Football Cup,1604.7,1504.32,1611.89,1497.12
2017-06-04,Lesotho,Mauritania,1,0,Friendly,1344.18,1482.41,1360.82,1465.77
2017-06-04,Netherlands,Ivory Coast,5,0,Friendly,1720.13,1715.35,1730.74,1704.74
2017-06-04,Togo,Comoros,2,0,Friendly,1496.88,1316.82,1501.87,1311.83
2017-06-04,Montenegro,Iran,1,2,Friendly,1515.89,1779.96,1507.49,1788.36
2017-06-04,Luxembourg,Albania,2,1,Friendly,1253.68,1515.11,1275.19,1493.6
2017-06-05,Hungary,Russia,0,3,Friendly,1601.96,1628.87,1583.85,1646.98
2017-06-05,Belgium,Czech Republic,2,1,Friendly,1773.25,1614.3,1778.77,1608.79
2017-06-05,DR Congo,Botswana,2,0,Friendly,1609.23,1427.17,1614.17,1422.23
2017-06-05,Senegal,Uganda,0,0,Friendly,1771.17,1546.49,1760.18,1557.48
2017-06-05,Egypt,Libya,1,0,Friendly,1712.44,1531.37,1717.41,1526.4
2017-06-05,Abkhazia,South Ossetia,2,1,CONIFA European Football Cup,1548.71,1480.55,1556.97,1472.29
2017-06-05,Padania,Ellan Vannin,1,0,CONIFA European Football Cup,1654.21,1552.71,1661.37,1545.55
2017-06-05,Felvidék,Székely Land,1,0,CONIFA European Football Cup,1518.14,1430.11,1525.73,1422.52
2017-06-05,North Macedonia,Turkey,0,0,Friendly,1415.8,1711.38,1423.46,1703.73
2017-06-06,India,Nepal,2,0,Friendly,1437.27,1277.65,1442.76,1272.15
2017-06-06,Afghanistan,Maldives,2,1,Friendly,1418.47,1275.83,1424.42,1269.88
2017-06-06,Algeria,Guinea,2,1,Friendly,1664.54,1632.58,1674.1,1623.02
2017-06-06,Bahrain,Palestine,0,2,Friendly,1522.47,1542.81,1504.09,1561.19
2017-06-06,Malta,Ukraine,1,0,Friendly,1230.22,1701.61,1257.06,1674.77
2017-06-06,Israel,Moldova,1,1,Friendly,1540.51,1334.67,1529.91,1345.27
2017-06-06,Northern Cyprus,South Ossetia,8,0,CONIFA European Football Cup,1611.89,1472.29,1617.93,1466.26
2017-06-06,Qatar,North Korea,2,2,Friendly,1576.33,1646.55,1575.05,1647.83
2017-06-06,Ellan Vannin,Felvidék,1,0,CONIFA European Football Cup,1545.55,1525.73,1555.58,1515.71
2017-06-06,Kárpátalja,Abkhazia,2,2,CONIFA European Football Cup,1497.12,1556.97,1495.39,1558.69
2017-06-06,Székely Land,Padania,1,1,CONIFA European Football Cup,1422.52,1661.37,1428.21,1655.67
2017-06-06,Uzbekistan,Thailand,2,0,Friendly,1673.2,1539.3,1679.4,1533.1
2017-06-06,Denmark,Germany,1,1,Friendly,1623.46,1853.62,1628.83,1848.25
2017-06-07,China PR,Philippines,8,1,Friendly,1578.05,1433.91,1583.96,1428.0
2017-06-07,Finland,Liechtenstein,1,1,Friendly,1518.68,1172.72,1505.82,1185.58
2017-06-07,Hong Kong,Jordan,0,0,Friendly,1434.71,1559.77,1435.79,1558.69
2017-06-07,Georgia,Saint Kitts and Nevis,3,0,Friendly,1458.24,1484.2,1470.1,1472.35
2017-06-07,Italy,Uruguay,3,0,Friendly,1786.5,1785.59,1797.26,1774.83
2017-06-07,Fiji,New Caledonia,2,2,FIFA World Cup qualification,1524.82,1566.88,1522.34,1569.35
2017-06-07,Iraq,South Korea,0,0,Friendly,1558.37,1771.76,1563.1,1767.03
2017-06-07,Spain,Colombia,2,2,Friendly,1901.15,1843.05,1894.76,1849.44
2017-06-07,Japan,Syria,1,1,Kirin Challenge Cup,1768.35,1631.15,1759.45,1640.05
2017-06-07,Padania,Felvidék,2,0,CONIFA European Football Cup,1655.67,1515.71,1661.7,1509.68
2017-06-07,Ellan Vannin,Székely Land,2,4,CONIFA European Football Cup,1555.58,1428.21,1531.96,1451.83
2017-06-07,Bolivia,Nicaragua,3,2,Friendly,1555.93,1416.16,1561.95,1410.13
2017-06-07,Northern Cyprus,Abkhazia,0,0,CONIFA European Football Cup,1617.93,1558.69,1611.5,1565.12
2017-06-07,United Arab Emirates,Laos,4,0,Friendly,1613.41,1260.56,1615.47,1258.49
2017-06-07,South Ossetia,Kárpátalja,1,4,CONIFA European Football Cup,1466.26,1495.39,1448.24,1513.41
2017-06-08,Costa Rica,Panama,0,0,FIFA World Cup qualification,1751.62,1672.42,1744.5,1679.53
2017-06-08,Cambodia,Indonesia,0,2,Friendly,1219.42,1446.31,1209.66,1456.06
2017-06-08,Mexico,Honduras,3,0,FIFA World Cup qualification,1821.29,1620.65,1825.81,1616.14
2017-06-08,Ecuador,Venezuela,1,1,Friendly,1727.8,1629.47,1720.06,1637.21
2017-06-08,Peru,Paraguay,1,0,Friendly,1771.12,1677.97,1778.55,1670.54
2017-06-08,United States,Trinidad and Tobago,2,0,FIFA World Cup qualification,1707.89,1525.17,1712.82,1520.24
2017-06-08,Australia,Saudi Arabia,3,2,FIFA World Cup qualification,1700.0,1663.19,1709.38,1653.81
2017-06-09,Libya,Seychelles,5,1,African Cup of Nations qualification,1526.4,1215.41,1528.98,1212.84
2017-06-09,Latvia,Portugal,0,3,FIFA World Cup qualification,1411.65,1780.98,1406.39,1786.23
2017-06-09,Andorra,Hungary,1,0,FIFA World Cup qualification,1058.86,1583.85,1086.47,1556.24
2017-06-09,Argentina,Brazil,1,0,Superclásico de las Américas,1885.71,1981.71,1900.54,1966.88
2017-06-09,Belarus,Bulgaria,2,1,FIFA World Cup qualification,1546.42,1565.15,1557.98,1553.6
2017-06-09,Bosnia and Herzegovina,Greece,0,0,FIFA World Cup qualification,1692.76,1626.22,1686.08,1632.91
2017-06-09,Estonia,Belgium,0,2,FIFA World Cup qualification,1499.26,1778.77,1491.39,1786.64
2017-06-09,Faroe Islands,Switzerland,0,2,FIFA World Cup qualification,1284.02,1734.04,1280.49,1737.57
2017-06-09,Gibraltar,Cyprus,1,2,FIFA World Cup qualification,1366.08,1370.93,1347.07,1389.94
2017-06-09,Russia,Chile,1,1,Friendly,1646.98,1868.89,1652.04,1863.84
2017-06-09,Sudan,Madagascar,1,3,African Cup of Nations qualification,1423.84,1428.4,1404.82,1447.42
2017-06-09,Sweden,France,2,1,FIFA World Cup qualification,1674.61,1849.14,1692.78,1830.97
2017-06-09,South Ossetia,Felvidék,0,2,CONIFA European Football Cup,1448.24,1509.68,1431.58,1526.34
